source,target,type,weight
GNG4,PLCB3,gene-gene,0.264529337
GNG5,HRAS,gene-gene,0.2052046469999999
GNG5,PIK3CA,gene-gene,0.2254675719999999
GNG5,PIK3CB,gene-gene,0.3101178584
GNG5,PIK3R1,gene-gene,0.2066281834
GNG5,PIK3R3,gene-gene,0.2075660414799999
GNG5,PLCB3,gene-gene,0.28513508
GNG5,PRKAA1,gene-gene,0.265329614
GNG5,PRKAB2,gene-gene,0.2061038524
GNG5,PRKAG3,gene-gene,0.228807587
GNG7,PIK3CA,gene-gene,0.22929317814
GNG7,PIK3CB,gene-gene,0.2458349005999999
GNG7,PIK3CD,gene-gene,0.2272341749999999
GNG7,PIK3R1,gene-gene,0.2712556067999999
GNG7,PIK3R3,gene-gene,0.2424705572
GNG7,PRKAA1,gene-gene,0.2358571646
GNG7,PRKAA2,gene-gene,0.2197175039999999
GNG7,PRKAB2,gene-gene,0.200179674
GNG7,PRKAG1,gene-gene,0.219272998
GNG8,PIK3CA,gene-gene,0.235133498
GNG8,PIK3CD,gene-gene,0.23779105
GNG8,PIK3R3,gene-gene,0.236831454
GNGT1,CAMK4,gene-gene,0.243441965
GNGT1,PIK3CB,gene-gene,0.205400042
GNGT1,PIK3CD,gene-gene,0.236708706
GNGT1,PIK3R2,gene-gene,0.26057672
GNGT1,PLCB2,gene-gene,0.27622817
GNGT1,PRKAA1,gene-gene,0.2091767996
GNGT1,PRKAB1,gene-gene,0.2497463847999999
GNGT1,PRKAG1,gene-gene,0.2410977
GNGT1,PRKAG3,gene-gene,0.2216813924
GNGT2,PIK3R1,gene-gene,0.2460584306
GNGT2,PIK3R2,gene-gene,0.203324104
GNGT2,PLCB1,gene-gene,0.2004250287999999
GNGT2,PLCG2,gene-gene,0.2384736766
GNGT2,PRKAA2,gene-gene,0.2154699738
GNGT2,PRKAB1,gene-gene,0.3178100259999999
GNGT2,PRKAG1,gene-gene,0.268678958
GNGT2,PRKAG2,gene-gene,0.2442409297999999
GNGT2,PRKAG3,gene-gene,0.27862421944
GPRC6A,PLCB1,gene-gene,0.2193288219999999
GRB10,IGF1R,gene-gene,0.2331519339999999
GRB10,INSR,gene-gene,0.343607632
GRB2,CSF1R,gene-gene,0.2425636739999999
GRB2,EGFR,gene-gene,0.396304908
GRB2,EPHA2,gene-gene,0.570199012
GRB2,ERBB2,gene-gene,0.313762076
GRB2,ERBB3,gene-gene,0.2484059719999999
GRB2,ERBB4,gene-gene,0.332999654
GRB2,FGFR1,gene-gene,0.255430253
GRB2,FGFR2,gene-gene,0.632421242
GRB2,FGFR3,gene-gene,0.2720995234
GRB2,FLT1,gene-gene,0.310311442
GRB2,FLT3,gene-gene,0.2486730147999999
GRB2,FLT4,gene-gene,0.27599393
GRB2,GAB1,gene-gene,0.275182734
GRB2,GAB2,gene-gene,0.331586808
GRB2,IGF1R,gene-gene,0.241565058
GRB2,INSR,gene-gene,0.265511554
GRB2,KDR,gene-gene,0.372167816
GRB2,KIT,gene-gene,0.42780382
GRB2,MAP2K1,gene-gene,0.2086243072
GRB2,MET,gene-gene,0.266056727
GRB2,NGFR,gene-gene,0.2912059484
GRB2,NTRK1,gene-gene,0.367189098
GRB2,NTRK2,gene-gene,0.3267559439999999
GRB2,PDGFRA,gene-gene,0.390969588
GRB2,PDGFRB,gene-gene,0.398314824
GRB2,PTPN11,gene-gene,0.2473299292
GRB2,SHC1,gene-gene,0.275643588
GRB2,SHC2,gene-gene,0.25693319
GRB2,SHC3,gene-gene,0.444524718
GRB2,SHC4,gene-gene,0.26798198
GRB2,SOS1,gene-gene,0.225226706
GRB2,TEK,gene-gene,0.34620753
GRM2,PLCB4,gene-gene,0.214539554
GRM3,PLCB1,gene-gene,0.20865307766
GRM8,PLCB3,gene-gene,0.2421066242
GRM8,PLCB4,gene-gene,0.2417153356
HCK,PIK3CA,gene-gene,0.240773538
HCK,PIK3R3,gene-gene,0.218226106
HCK,SHC2,gene-gene,0.2093271692
HDAC1,CIR1,gene-gene,0.6249810960000001
HDAC1,HDAC2,gene-gene,0.7426153440000001
HDAC1,HDAC3,gene-gene,0.977023494
HDAC1,NCOR1,gene-gene,0.686990542
HDAC1,NCOR2,gene-gene,0.438057716
HDAC1,RBPJ,gene-gene,0.61413252
HDAC1,RBPJL,gene-gene,0.4989395319999999
HDAC1,RXRA,gene-gene,0.82005415
HDAC1,RXRB,gene-gene,0.717085352
HDAC1,RXRG,gene-gene,0.653808092
HDAC1,THRA,gene-gene,0.622632344
HDAC1,THRB,gene-gene,0.6295918800000001
HDAC1,TLE1,gene-gene,0.540154966
HDAC1,TLE2,gene-gene,0.5230141340000001
HDAC1,TLE3,gene-gene,0.458107066
HDAC1,TLE4,gene-gene,0.492061212
HDAC1,TLE6,gene-gene,0.575566804
HDAC2,CIR1,gene-gene,0.49953303
HDAC2,HDAC3,gene-gene,0.656810506
HDAC2,NCOR1,gene-gene,0.4062685339999999
HDAC2,NCOR2,gene-gene,0.477418578
HDAC2,RBPJ,gene-gene,0.3493106039999999
HDAC2,RBPJL,gene-gene,0.612503366
HDAC2,RXRA,gene-gene,0.825343206
HDAC2,RXRB,gene-gene,0.747824344
HDAC2,RXRG,gene-gene,0.85529932
HDAC2,THRA,gene-gene,0.510758154
HDAC2,THRB,gene-gene,0.639806988
HDAC2,TLE1,gene-gene,0.5538968959999999
HDAC2,TLE2,gene-gene,0.54555273
HDAC2,TLE3,gene-gene,0.4520999339999999
HDAC2,TLE4,gene-gene,0.546441694
HDAC2,TLE6,gene-gene,0.46361511
HDAC3,NCOR1,gene-gene,0.521658422
HDAC3,RXRA,gene-gene,0.741880776
HDAC3,RXRB,gene-gene,0.71433348
HDAC3,RXRG,gene-gene,0.74336181
HDAC3,THRA,gene-gene,0.460968748
HDAC3,THRB,gene-gene,0.531200352
HDAC4,BORCS8-MEF2B,gene-gene,0.5387131000000001
HDAC4,MEF2A,gene-gene,0.579057722
HDAC4,MEF2B,gene-gene,0.7437997
HDAC4,MEF2C,gene-gene,0.4324870759999999
HDAC4,MEF2D,gene-gene,0.446848446
HGF,EGFR,gene-gene,0.40220026
HGF,EPHA2,gene-gene,0.426413654
HGF,ERBB3,gene-gene,0.2809632266
HGF,ERBB4,gene-gene,0.2692194588
HGF,FGFR1,gene-gene,0.2662508166
HGF,FGFR2,gene-gene,0.4051282179999999
HGF,FGFR3,gene-gene,0.2467600191999999
HGF,FGFR4,gene-gene,0.270368846
HGF,FLT1,gene-gene,0.2783807219999999
HGF,FLT3,gene-gene,0.3018458679999999
HGF,FLT4,gene-gene,0.2787578
HGF,KDR,gene-gene,0.3029746679999999
HGF,KIT,gene-gene,0.4187191419999999
HGF,NTRK1,gene-gene,0.2166279072
HGF,NTRK2,gene-gene,0.284098756
HGF,NTRK3,gene-gene,0.351507696
HGF,PDGFRA,gene-gene,0.281494322
HGF,PDGFRB,gene-gene,0.41245611
HGF,RET,gene-gene,0.2478503388
HGF,TEK,gene-gene,0.312497496
HIF1A,ANGPT1,gene-gene,0.2626877726
HIF1A,ANGPT2,gene-gene,0.39825636
HIF1A,ANGPT4,gene-gene,0.417900944
HIF1A,ARNT,gene-gene,0.251953085
HIF1A,BCL2,gene-gene,0.559027062
HIF1A,CDKN1A,gene-gene,0.29175019
HIF1A,EGF,gene-gene,0.344294822
HIF1A,ENO1,gene-gene,0.2654814239999999
HIF1A,ENO4,gene-gene,0.2045909836
HIF1A,EPO,gene-gene,0.287379482
HIF1A,FLT1,gene-gene,0.341018144
HIF1A,HK2,gene-gene,0.2469071645
HIF1A,HK3,gene-gene,0.2106534111999999
HIF1A,LDHAL6A,gene-gene,0.2101160848
HIF1A,LDHC,gene-gene,0.2957507664
HIF1A,NOS2,gene-gene,0.208816558
HIF1A,NOS3,gene-gene,0.287008278
HIF1A,NPPA,gene-gene,0.2142269588
HIF1A,SERPINE1,gene-gene,0.275528998
HIF1A,TEK,gene-gene,0.39223315
HIF1A,TF,gene-gene,0.24256866
HIF1A,VEGFA,gene-gene,0.305226204
HOMER1,PIK3CA,gene-gene,0.3121439144
HOMER1,PIK3CB,gene-gene,0.275557823
HOMER1,PIK3R3,gene-gene,0.266020004
HOMER3,PIK3CA,gene-gene,0.2323191329999999
HOMER3,PIK3CB,gene-gene,0.239815956
HOMER3,PIK3R2,gene-gene,0.205933788
HRAS,FOS,gene-gene,0.335241158
HRAS,JUN,gene-gene,0.28528101
HRAS,MAP3K1,gene-gene,0.272311092
HRAS,MAPK1,gene-gene,0.3319022259999999
HRAS,MAPK10,gene-gene,0.2500277771999999
HRAS,MAPK11,gene-gene,0.309537896
HRAS,MAPK12,gene-gene,0.2191123956
HRAS,MAPK13,gene-gene,0.338111284
HRAS,MAPK14,gene-gene,0.476114368
HRAS,MAPK3,gene-gene,0.278050024
HRAS,MAPK9,gene-gene,0.307688324
HRAS,PIK3CA,gene-gene,0.27125794
HRAS,PIK3CB,gene-gene,0.264680886
HRAS,PIK3CD,gene-gene,0.232971906
HRAS,PIK3R1,gene-gene,0.263841434
HRAS,PIK3R2,gene-gene,0.293596038
HRAS,PIK3R3,gene-gene,0.2391975931999999
HRAS,RASSF1,gene-gene,0.2251170784599999
HRAS,RGL2,gene-gene,0.235429959
HSP90AA1,AKT1,gene-gene,0.26645279528
HSP90AA1,AKT2,gene-gene,0.2009115838
HSP90AA1,AKT3,gene-gene,0.2898969597999999
HSP90AB1,AKT1,gene-gene,0.308641886
HSP90B1,AKT1,gene-gene,0.2097111972
HSPA1A,MAPK10,gene-gene,0.2426115868
HSPA1A,MAPK9,gene-gene,0.205236604
HSPA1L,MAPK10,gene-gene,0.24146326
HSPA6,MAPK10,gene-gene,0.201614796
HSPA8,MAPK10,gene-gene,0.246998488
HSPA8,MAPK8,gene-gene,0.519988532
HSPA8,MAPK9,gene-gene,0.5060873607999999
HTR1E,GNAI2,gene-gene,0.2245923448
ICOS,PIK3R3,gene-gene,0.2071869168
IFNA1,EGFR,gene-gene,0.326322048
IFNA1,PDGFRB,gene-gene,0.278715006
IFNA10,EGFR,gene-gene,0.32632161
IFNA10,PDGFRA,gene-gene,0.224935806
IFNA10,PDGFRB,gene-gene,0.4890909219999999
IFNA13,EGFR,gene-gene,0.33746339
IFNA13,JAK1,gene-gene,0.2922815179999999
IFNA13,PDGFRA,gene-gene,0.2589516048
IFNA13,PDGFRB,gene-gene,0.434780292
IFNA14,EGFR,gene-gene,0.3040241544
IFNA14,PDGFRA,gene-gene,0.243817788
IFNA14,PDGFRB,gene-gene,0.6370093779999999
IFNA16,EGFR,gene-gene,0.393205542
IFNA16,PDGFRB,gene-gene,0.5897075380000001
IFNA17,EGFR,gene-gene,0.422947062
IFNA17,PDGFRB,gene-gene,0.470503348
IFNA2,EGFR,gene-gene,0.2591531567999999
IFNA2,JAK3,gene-gene,0.243883456
IFNA2,PDGFRB,gene-gene,0.421675928
IFNA21,EGFR,gene-gene,0.222369676
IFNA21,PDGFRA,gene-gene,0.2317550348
IFNA21,PDGFRB,gene-gene,0.4162149279999999
IFNA4,EGFR,gene-gene,0.427744664
IFNA4,PDGFRB,gene-gene,0.499367664
IFNA5,PDGFRB,gene-gene,0.435311018
IFNA6,EGFR,gene-gene,0.2933774108
IFNA6,PDGFRA,gene-gene,0.280399796
IFNA6,PDGFRB,gene-gene,0.6271803279999999
IFNA7,EGFR,gene-gene,0.5319555420000001
IFNA7,PDGFRB,gene-gene,0.484170078
IFNA8,EGFR,gene-gene,0.268526488
IFNA8,PDGFRB,gene-gene,0.371114848
IFNAR2,STAT1,gene-gene,0.238718608
IFNB1,EGFR,gene-gene,0.316563312
IFNB1,PDGFRB,gene-gene,0.5037214
IFNE,EGFR,gene-gene,0.293511268
IFNE,PDGFRA,gene-gene,0.3030056854
IFNE,PDGFRB,gene-gene,0.47586018
IFNG,EGFR,gene-gene,0.36148145
IFNG,PDGFRB,gene-gene,0.4912147639999999
IFNG,SMAD7,gene-gene,0.206727366
IFNGR1,NFKB1,gene-gene,0.539726334
IFNGR1,RELA,gene-gene,0.28322916
IFNGR2,NFKB1,gene-gene,0.401295666
IFNGR2,RELA,gene-gene,0.2038803408
IFNK,EGFR,gene-gene,0.392977736
IFNK,PDGFRA,gene-gene,0.2176502292
IFNK,PDGFRB,gene-gene,0.342327608
IFNL1,EGFR,gene-gene,0.395318638
IFNL1,PDGFRA,gene-gene,0.205861683
IFNL1,PDGFRB,gene-gene,0.4226251019999999
IFNL2,EGFR,gene-gene,0.266768098
IFNL2,PDGFRA,gene-gene,0.262228376
IFNL2,PDGFRB,gene-gene,0.38664906
IFNL3,EGFR,gene-gene,0.3404528608
IFNL3,PDGFRA,gene-gene,0.225678022
IFNL3,PDGFRB,gene-gene,0.581487768
IFNW1,EGFR,gene-gene,0.5023177440000001
IFNW1,PDGFRB,gene-gene,0.302509024
IGF1,CSF1R,gene-gene,0.216718452
IGF1,EGFR,gene-gene,0.380334582
IGF1,EPHA2,gene-gene,0.567352446
IGF1,ERBB2,gene-gene,0.2043050074
IGF1,ERBB3,gene-gene,0.2923022914
IGF1,ERBB4,gene-gene,0.279844354
IGF1,FGFR1,gene-gene,0.221573938
IGF1,FGFR2,gene-gene,0.4317604979999999
IGF1,FGFR3,gene-gene,0.337314508
IGF1,FGFR4,gene-gene,0.252602094
IGF1,FLT1,gene-gene,0.257952712
IGF1,FLT3,gene-gene,0.283764258
IGF1,FLT4,gene-gene,0.453838968
IGF1,IGF1R,gene-gene,0.2684673628
IGF1,INSR,gene-gene,0.460493962
IGF1,KDR,gene-gene,0.301213634
IGF1,KIT,gene-gene,0.47481234
IGF1,MET,gene-gene,0.256952928
IGF1,NGFR,gene-gene,0.2097587604
IGF1,NTRK1,gene-gene,0.39642078
IGF1,NTRK2,gene-gene,0.2805802631999999
IGF1,PDGFRA,gene-gene,0.244574334
IGF1,PDGFRB,gene-gene,0.4142321799999999
IGF1,TEK,gene-gene,0.3844789899999999
IGF1R,CRK,gene-gene,0.330779468
IGF1R,CRKL,gene-gene,0.33562749
IGF1R,GRB2,gene-gene,0.276598232
IGF1R,IRS1,gene-gene,0.304560392
IGF1R,IRS2,gene-gene,0.426293998
IGF1R,MAP2K2,gene-gene,0.326324902
IGF1R,PIK3CA,gene-gene,0.354375282
IGF1R,PIK3CB,gene-gene,0.503640648
IGF1R,PIK3CD,gene-gene,0.392875718
IGF1R,PIK3R1,gene-gene,0.294984902
IGF1R,PIK3R2,gene-gene,0.381455102
IGF1R,PIK3R3,gene-gene,0.213091856
IGF1R,PLCB1,gene-gene,0.203930548
IGF1R,PLCB2,gene-gene,0.4347831559999999
IGF1R,PLCB3,gene-gene,0.388555388
IGF1R,PLCB4,gene-gene,0.2549280188
IGF1R,SHC1,gene-gene,0.304057272
IGF1R,SHC2,gene-gene,0.452733046
IGF1R,SHC3,gene-gene,0.318451048
IGF1R,SHC4,gene-gene,0.219529638
IGF2,CSF1R,gene-gene,0.260077456
IGF2,EGFR,gene-gene,0.363713614
IGF2,EPHA2,gene-gene,0.634046074
IGF2,ERBB2,gene-gene,0.2577829
IGF2,ERBB4,gene-gene,0.2761869252
IGF2,FGFR2,gene-gene,0.493705508
IGF2,FGFR3,gene-gene,0.251507379
IGF2,FGFR4,gene-gene,0.300195464
IGF2,FLT1,gene-gene,0.2122806011999999
IGF2,FLT3,gene-gene,0.311544868
IGF2,IGF1R,gene-gene,0.33176407
IGF2,INSR,gene-gene,0.2422558352
IGF2,KDR,gene-gene,0.28222518
IGF2,KIT,gene-gene,0.6235081539999999
IGF2,NGFR,gene-gene,0.31318123
IGF2,NTRK1,gene-gene,0.205590108
IGF2,NTRK2,gene-gene,0.2456378211999999
IGF2,PDGFRB,gene-gene,0.609984706
IGFBP3,IGF1,gene-gene,0.210678813
IKBKB,FOXO3,gene-gene,0.253870699
IKBKB,IRS1,gene-gene,0.387991882
IKBKB,IRS2,gene-gene,0.394837908
IKBKB,NFKB1,gene-gene,0.628205662
IKBKB,NFKB2,gene-gene,0.3174319
IKBKB,RELA,gene-gene,0.3642285939999999
IKBKB,TBC1D7,gene-gene,0.2769679392
IKBKB,TSC1,gene-gene,0.239258058
IL10,EGFR,gene-gene,0.391292444
IL10,PDGFRB,gene-gene,0.4031675059999999
IL10,STAT3,gene-gene,0.2171443192
IL11,EGFR,gene-gene,0.278659287
IL11,PDGFRB,gene-gene,0.4561604039999999
IL12A,PDGFRB,gene-gene,0.3504782899999999
IL12B,EGFR,gene-gene,0.253454507
IL12B,PDGFRB,gene-gene,0.266508206
IL13,EGFR,gene-gene,0.283360967
IL13,PDGFRB,gene-gene,0.338218153
IL15,EGFR,gene-gene,0.284486566
IL15,PDGFRB,gene-gene,0.3381049379999999
IL17D,EGFR,gene-gene,0.313718236
IL17D,PDGFRB,gene-gene,0.5281606780000001
IL17RC,MAPK3,gene-gene,0.2343808839999999
IL19,EGFR,gene-gene,0.327836724
IL19,PDGFRB,gene-gene,0.4186690552
IL2,EGFR,gene-gene,0.305949106
IL2,JAK2,gene-gene,0.2254443772
IL2,PDGFRB,gene-gene,0.4395775979999999
IL20,EGFR,gene-gene,0.326198618
IL20,PDGFRA,gene-gene,0.202067104
IL20,PDGFRB,gene-gene,0.380418236
IL20,PRLR,gene-gene,0.221575084
IL21,EGFR,gene-gene,0.2193691391999999
IL21,PDGFRB,gene-gene,0.543092742
IL22,EGFR,gene-gene,0.245258686
IL22,PDGFRB,gene-gene,0.43032927
IL23A,EGFR,gene-gene,0.269699254
IL23A,PDGFRB,gene-gene,0.6085805719999999
IL24,EGFR,gene-gene,0.252842286
IL24,PDGFRB,gene-gene,0.396937636
IL3,EGFR,gene-gene,0.364518516
IL3,PDGFRA,gene-gene,0.23943440432
IL3,PDGFRB,gene-gene,0.505821116
IL4,EGFR,gene-gene,0.396072178
IL4,PDGFRB,gene-gene,0.350921406
IL5,EGFR,gene-gene,0.3488052592
IL5,PDGFRA,gene-gene,0.2168606146
IL5,PDGFRB,gene-gene,0.443582108
IL6,EGFR,gene-gene,0.2585729376
IL6,PDGFRB,gene-gene,0.4646401599999999
IL6,STAT3,gene-gene,0.25975322
IL6ST,PIK3CB,gene-gene,0.316933558
IL6ST,PIK3CD,gene-gene,0.228679642
IL7,PDGFRB,gene-gene,0.33474321
IL9,EGFR,gene-gene,0.272242994
IL9,PDGFRA,gene-gene,0.2118230666
IL9,PDGFRB,gene-gene,0.4978497819999999
INS,CSF1R,gene-gene,0.2115264859999999
INS,EGFR,gene-gene,0.2200918812
INS,EPHA2,gene-gene,0.585841706
INS,ERBB2,gene-gene,0.3459590372
INS,ERBB3,gene-gene,0.318290778
INS,ERBB4,gene-gene,0.243299404
INS,FGFR1,gene-gene,0.2445387859999999
INS,FGFR2,gene-gene,0.481490256
INS,FGFR3,gene-gene,0.2258374812
INS,FGFR4,gene-gene,0.2430463759999999
INS,FLT3,gene-gene,0.283872694
INS,FLT4,gene-gene,0.220800491
INS,INSR,gene-gene,0.3002447339999999
INS,KDR,gene-gene,0.2575451874
INS,KIT,gene-gene,0.744414474
INS,MET,gene-gene,0.2717249012
INS,NGFR,gene-gene,0.376232639
INS,NTRK1,gene-gene,0.284015808
INS,PDGFRA,gene-gene,0.214565225
INS,PDGFRB,gene-gene,0.51582932
INS,TEK,gene-gene,0.376878828
INSR,CBLB,gene-gene,0.2538489914
INSR,CRK,gene-gene,0.427462898
INSR,CRKL,gene-gene,0.2963499188
INSR,GAB1,gene-gene,0.30223893
INSR,GAB2,gene-gene,0.2468311708
INSR,GRB2,gene-gene,0.262427595
INSR,IRS1,gene-gene,0.2984108186
INSR,IRS2,gene-gene,0.364376808
INSR,MAP2K2,gene-gene,0.284910714
INSR,PIK3CA,gene-gene,0.219734505
INSR,PIK3CB,gene-gene,0.254585058
INSR,PIK3CD,gene-gene,0.201480477
INSR,PIK3R1,gene-gene,0.215124816
INSR,PIK3R2,gene-gene,0.32809898
INSR,PIK3R3,gene-gene,0.3777389379999999
INSR,PLCB1,gene-gene,0.312381358
INSR,PLCB2,gene-gene,0.433394496
INSR,PLCB3,gene-gene,0.241216032
INSR,PLCB4,gene-gene,0.3242185119999999
INSR,PTPN11,gene-gene,0.42992184
INSR,SH2B2,gene-gene,0.2166138568
INSR,SHC1,gene-gene,0.285552456
INSR,SHC2,gene-gene,0.399719758
INSR,SHC3,gene-gene,0.4438699
INSR,SHC4,gene-gene,0.239759308
IRAK2,IKBKB,gene-gene,0.2569951884
IRF1,IFNB1,gene-gene,0.2345952468
IRF1,IL12A,gene-gene,0.229017278
IRF3,IFNA14,gene-gene,0.241821968
IRF3,IFNA16,gene-gene,0.239783106
IRF3,IFNA5,gene-gene,0.2308790419999999
IRF5,CCL3,gene-gene,0.219436502
IRF5,CCL3L3,gene-gene,0.2365944741399999
IRF5,CCL4,gene-gene,0.2155479598
IRF5,IL12A,gene-gene,0.218850476
IRF5,TNF,gene-gene,0.459649646
IRF7,IFNA14,gene-gene,0.2018408103999999
IRF7,IFNA2,gene-gene,0.2273289624
IRF7,IFNA4,gene-gene,0.218291
IRF7,IFNA8,gene-gene,0.2348786319999999
IRF9,IL17D,gene-gene,0.25127442
IRF9,STAT1,gene-gene,0.395163594
IRF9,STAT2,gene-gene,0.434583992
IRS1,PIK3CA,gene-gene,0.317177788
IRS1,PIK3CB,gene-gene,0.2867726748
IRS1,PIK3CD,gene-gene,0.340121276
IRS1,PIK3CG,gene-gene,0.373632048
IRS1,PIK3R1,gene-gene,0.347029176
IRS1,PIK3R2,gene-gene,0.378305748
IRS1,PIK3R3,gene-gene,0.3032580379999999
IRS1,PIK3R5,gene-gene,0.2515946308
IRS1,PIK3R6,gene-gene,0.388286186
IRS2,GRB2,gene-gene,0.42281677
IRS2,PIK3CA,gene-gene,0.32822007
IRS2,PIK3CB,gene-gene,0.4677243599999999
IRS2,PIK3CD,gene-gene,0.5040520479999999
IRS2,PIK3CG,gene-gene,0.31483114
IRS2,PIK3R1,gene-gene,0.274813294
IRS2,PIK3R2,gene-gene,0.3800648493999999
IRS2,PIK3R3,gene-gene,0.30863724
IRS2,PIK3R5,gene-gene,0.308745798
IRS2,PIK3R6,gene-gene,0.33121765
ITGAV,ITGB3,gene-gene,0.236356814
ITGAV,PLCB2,gene-gene,0.2420158374
ITGAV,PLCB3,gene-gene,0.308970857
ITGAV,PLCB4,gene-gene,0.272144772
ITGAV,PLCG1,gene-gene,0.376667684
ITGAV,SRC,gene-gene,0.414658356
ITGB3,ITGA8,gene-gene,0.2564435628
ITGB3,KRAS,gene-gene,0.259138706
ITGB3,NRAS,gene-gene,0.22705907
ITGB3,PLCB2,gene-gene,0.2558764848
ITGB3,PLCB3,gene-gene,0.205943664
ITGB3,PLCB4,gene-gene,0.28478561
ITGB3,PLCG1,gene-gene,0.2203403432
ITGB3,SRC,gene-gene,0.5137743539999999
ITK,PLCG1,gene-gene,0.267534034
JAK1,JAK3,gene-gene,0.2452512536
JAK1,PIK3CA,gene-gene,0.276824634
JAK1,PIK3CB,gene-gene,0.3321791682
JAK1,PIK3R1,gene-gene,0.233923156
JAK1,PIK3R2,gene-gene,0.340146314
JAK1,PIK3R3,gene-gene,0.313241162
JAK1,PTPN11,gene-gene,0.345665407
JAK1,STAT1,gene-gene,0.412016574
JAK1,STAT2,gene-gene,0.324515468
JAK1,STAT3,gene-gene,0.40341275
JAK1,STAT4,gene-gene,0.250617324
JAK1,STAT5B,gene-gene,0.4875865179999999
JAK1,STAT6,gene-gene,0.2466454212
JAK1,TYK2,gene-gene,0.260935568
JAK2,PIK3CB,gene-gene,0.246743574
JAK2,PIK3CD,gene-gene,0.28777933
JAK2,PIK3R1,gene-gene,0.245379858
JAK2,PIK3R2,gene-gene,0.401055958
JAK2,PIK3R3,gene-gene,0.3129432464
JAK2,PRLR,gene-gene,0.210754384
JAK2,PTPN11,gene-gene,0.234337728
JAK2,SHC1,gene-gene,0.2178905096
JAK2,SHC2,gene-gene,0.29661177
JAK2,SHC3,gene-gene,0.252367548
JAK2,SHC4,gene-gene,0.279874708
JAK2,STAT1,gene-gene,0.283471922
JAK2,STAT2,gene-gene,0.2778724763999999
JAK2,STAT3,gene-gene,0.3117091389999999
JAK2,STAT4,gene-gene,0.333405134
JAK2,STAT5A,gene-gene,0.263831102
JAK2,STAT5B,gene-gene,0.490068636
JAK2,STAT6,gene-gene,0.2490269554
JAK3,PIK3CA,gene-gene,0.339005322
JAK3,PIK3CB,gene-gene,0.3748731624
JAK3,PIK3CD,gene-gene,0.356346083
JAK3,PIK3R1,gene-gene,0.253570912
JAK3,PIK3R2,gene-gene,0.289601002
JAK3,PIK3R3,gene-gene,0.351137408
JAK3,PTPN11,gene-gene,0.325137096
JAK3,STAT1,gene-gene,0.351820136
JAK3,STAT2,gene-gene,0.2219828479999999
JAK3,STAT3,gene-gene,0.421471046
JAK3,STAT4,gene-gene,0.292733142
JAK3,STAT5A,gene-gene,0.2744264101999999
JAK3,STAT5B,gene-gene,0.435840862
JAK3,STAT6,gene-gene,0.382691914
JUN,AGER,gene-gene,0.221356421
JUN,CAMP,gene-gene,0.2073424959999999
JUN,CCL11,gene-gene,0.259346382
JUN,CCL3,gene-gene,0.2617903119999999
JUN,CCL3L1,gene-gene,0.2266623106
JUN,CCL4,gene-gene,0.2323953408
JUN,CCL5,gene-gene,0.285854764
JUN,CCL7,gene-gene,0.2402551114
JUN,CSF2,gene-gene,0.2532436632
JUN,CSF3,gene-gene,0.2532762739999999
JUN,CXCL1,gene-gene,0.2630187385999999
JUN,CXCL3,gene-gene,0.238871427
JUN,CXCL5,gene-gene,0.2401968619999999
JUN,CXCL8,gene-gene,0.264062066
JUN,DEFB4B,gene-gene,0.297490686
JUN,EDN1,gene-gene,0.265014716
JUN,F3,gene-gene,0.3084455308
JUN,IFNG,gene-gene,0.2094183339999999
JUN,IL12A,gene-gene,0.24223624
JUN,IL12B,gene-gene,0.323275188
JUN,IL13,gene-gene,0.292055362
JUN,IL1A,gene-gene,0.2247602839999999
JUN,IL2,gene-gene,0.272286144
JUN,IL4,gene-gene,0.2024100579999999
JUN,IL6,gene-gene,0.2777820143999999
JUN,MMP1,gene-gene,0.25938562
JUN,MMP13,gene-gene,0.221699722
JUN,MMP2,gene-gene,0.272266648
JUN,MMP3,gene-gene,0.22270673
JUN,MMP9,gene-gene,0.308789584
JUN,MUC5B,gene-gene,0.2126647088
JUN,PTGS2,gene-gene,0.410749374
JUN,S100A7,gene-gene,0.2072453799999999
JUN,S100A9,gene-gene,0.2155296914
JUN,THBD,gene-gene,0.31392137
JUN,TNF,gene-gene,0.611465402
JUN,VEGFA,gene-gene,0.315532733
JUN,VEGFB,gene-gene,0.2333733508
JUN,VEGFC,gene-gene,0.442072512
JUND,CCL11,gene-gene,0.2163863248
JUND,CCL17,gene-gene,0.2421311059999999
JUND,CCL2,gene-gene,0.28707519
JUND,CCL20,gene-gene,0.2224430299999999
JUND,CCL7,gene-gene,0.2424195902
JUND,CSF2,gene-gene,0.259107594
JUND,CSF3,gene-gene,0.209968568
JUND,CXCL10,gene-gene,0.219822526
JUND,CXCL3,gene-gene,0.2113100089
JUND,CXCL5,gene-gene,0.2247427972
JUND,DEFB4A,gene-gene,0.21856798
JUND,IFNG,gene-gene,0.3507678999999999
JUND,IL13,gene-gene,0.2439338428
JUND,IL1B,gene-gene,0.2352660216
JUND,IL5,gene-gene,0.322369894
JUND,IL6,gene-gene,0.25312351
JUND,LCN2,gene-gene,0.212130544
JUND,MMP1,gene-gene,0.245870946
JUND,MMP13,gene-gene,0.2024535236
JUND,MMP3,gene-gene,0.2626257859999999
JUND,MMP9,gene-gene,0.269750142
JUND,MUC5B,gene-gene,0.2568372399999999
JUND,PTGS2,gene-gene,0.6755954980000001
JUND,S100A7,gene-gene,0.2064391248
JUND,S100A7A,gene-gene,0.2311606664
