source,target,type,weight,source_name,target_name
538,621,gene-gene,0.424848674,EGFR,FGF9
538,634,gene-gene,0.313301348,EGFR,FLT3LG
538,690,gene-gene,0.344995822,EGFR,GDNF
538,693,gene-gene,0.325538102,EGFR,GH2
538,793,gene-gene,0.40220026,EGFR,HGF
538,845,gene-gene,0.326322048,EGFR,IFNA1
538,846,gene-gene,0.32632161,EGFR,IFNA10
538,847,gene-gene,0.33746339,EGFR,IFNA13
538,848,gene-gene,0.3040241544,EGFR,IFNA14
538,849,gene-gene,0.393205542,EGFR,IFNA16
538,850,gene-gene,0.422947062,EGFR,IFNA17
538,851,gene-gene,0.2591531567999999,EGFR,IFNA2
538,852,gene-gene,0.222369676,EGFR,IFNA21
538,853,gene-gene,0.427744664,EGFR,IFNA4
538,855,gene-gene,0.2933774108,EGFR,IFNA6
538,856,gene-gene,0.5319555420000001,EGFR,IFNA7
538,857,gene-gene,0.268526488,EGFR,IFNA8
538,860,gene-gene,0.316563312,EGFR,IFNB1
538,861,gene-gene,0.293511268,EGFR,IFNE
538,862,gene-gene,0.36148145,EGFR,IFNG
538,865,gene-gene,0.392977736,EGFR,IFNK
538,866,gene-gene,0.395318638,EGFR,IFNL1
538,867,gene-gene,0.266768098,EGFR,IFNL2
538,868,gene-gene,0.3404528608,EGFR,IFNL3
538,870,gene-gene,0.5023177440000001,EGFR,IFNW1
538,871,gene-gene,0.380334582,EGFR,IGF1
538,873,gene-gene,0.363713614,EGFR,IGF2
538,878,gene-gene,0.391292444,EGFR,IL10
538,881,gene-gene,0.278659287,EGFR,IL11
538,884,gene-gene,0.253454507,EGFR,IL12B
538,887,gene-gene,0.283360967,EGFR,IL13
538,888,gene-gene,0.284486566,EGFR,IL15
538,893,gene-gene,0.313718236,EGFR,IL17D
538,900,gene-gene,0.327836724,EGFR,IL19
538,905,gene-gene,0.305949106,EGFR,IL2
538,906,gene-gene,0.326198618,EGFR,IL20
538,909,gene-gene,0.2193691391999999,EGFR,IL21
538,911,gene-gene,0.245258686,EGFR,IL22
538,914,gene-gene,0.269699254,EGFR,IL23A
538,916,gene-gene,0.252842286,EGFR,IL24
538,921,gene-gene,0.364518516,EGFR,IL3
538,922,gene-gene,0.396072178,EGFR,IL4
538,924,gene-gene,0.3488052592,EGFR,IL5
538,926,gene-gene,0.2585729376,EGFR,IL6
538,931,gene-gene,0.272242994,EGFR,IL9
538,939,gene-gene,0.2200918812,EGFR,INS
538,1015,gene-gene,0.261876716,EGFR,KITLG
538,1082,gene-gene,0.242198146,EGFR,LEP
538,1090,gene-gene,0.296763872,EGFR,LIF
538,1229,gene-gene,0.287628331,EGFR,MST1
538,1273,gene-gene,0.293298034,EGFR,NGF
538,1316,gene-gene,0.400424304,EGFR,NTF3
538,1317,gene-gene,0.360337046,EGFR,NTF4
538,1330,gene-gene,0.2206051492,EGFR,OSM
538,1357,gene-gene,0.29350117,EGFR,PDGFA
538,1358,gene-gene,0.322083404,EGFR,PDGFB
538,1359,gene-gene,0.247083752,EGFR,PDGFC
538,1360,gene-gene,0.360678264,EGFR,PDGFD
538,1381,gene-gene,0.2364352799999999,EGFR,PGF
538,1399,gene-gene,0.4599324219999999,EGFR,PIK3CG
538,1404,gene-gene,0.39991624,EGFR,PIK3R5
538,1405,gene-gene,0.203478214,EGFR,PIK3R6
538,1539,gene-gene,0.208117332,EGFR,PRL
538,1685,gene-gene,0.260277667,EGFR,RXFP3
538,1867,gene-gene,0.3959114099999999,EGFR,TGFA
538,1882,gene-gene,0.43788574,EGFR,THPO
538,1946,gene-gene,0.276401806,EGFR,TSLP
538,1968,gene-gene,0.46912026,EGFR,VEGFA
538,1969,gene-gene,0.220341896,EGFR,VEGFB
538,1970,gene-gene,0.422350502,EGFR,VEGFC
538,2023,drug-gene,1.0,EGFR,Gefitinib
541,1527,gene-gene,0.232029721,EGLN3,PRKCB
543,1265,gene-gene,0.289803306,EGR2,NFATC2
543,1266,gene-gene,0.2168682888,EGR2,NFATC3
545,1462,gene-gene,0.27637213,EHHADH,PPARA
545,1687,gene-gene,0.639532246,EHHADH,RXRA
545,1688,gene-gene,0.377041928,EHHADH,RXRB
545,1689,gene-gene,0.62576463,EHHADH,RXRG
547,1669,gene-gene,0.205940802,EIF4B,RPS6KB2
551,1158,gene-gene,0.412274788,EIF4EBP1,MAPK1
551,1165,gene-gene,0.269538628,EIF4EBP1,MAPK3
551,1214,gene-gene,0.4270749139999999,EIF4EBP1,MLST8
551,1231,gene-gene,0.503637388,EIF4EBP1,MTOR
551,1670,gene-gene,0.380912072,EIF4EBP1,RPTOR
552,1514,gene-gene,0.2513573031,ELAVL1,PRKAB1
552,1520,gene-gene,0.223521892,ELAVL1,PRKAG2
553,1811,gene-gene,0.2679460008,ELF5,STAT1
553,1813,gene-gene,0.2313567,ELF5,STAT3
553,1815,gene-gene,0.395297518,ELF5,STAT5A
553,1816,gene-gene,0.519956326,ELF5,STAT5B
554,640,gene-gene,0.2462398234,ELK4,FOS
554,1160,gene-gene,0.261014562,ELK4,MAPK11
554,1162,gene-gene,0.328865582,ELK4,MAPK13
554,1163,gene-gene,0.336086942,ELK4,MAPK14
554,1165,gene-gene,0.433311402,ELK4,MAPK3
555,626,gene-gene,0.409173608,ELMO1,FGR
555,1126,gene-gene,0.382238894,ELMO1,LYN
555,1801,gene-gene,0.419295632,ELMO1,SRC
559,563,gene-gene,0.21888375,ENO1,EP300
559,797,gene-gene,0.2654814239999999,ENO1,HIF1A
562,797,gene-gene,0.2045909836,ENO4,HIF1A
563,565,gene-gene,0.3496338639999999,EP300,EPO
563,632,gene-gene,0.256946409,EP300,FLT1
563,681,gene-gene,0.3509261613,EP300,GAPDH
563,797,gene-gene,0.3201122879999999,EP300,HIF1A
563,806,gene-gene,0.203691974,EP300,HMOX1
563,992,gene-gene,0.411803412,EP300,KAT2A
563,1074,gene-gene,0.2202270839999999,EP300,LDHA
563,1075,gene-gene,0.2171965612,EP300,LDHAL6A
563,1076,gene-gene,0.2022603929999999,EP300,LDHAL6B
563,1131,gene-gene,0.229997924,EP300,MAML1
563,1254,gene-gene,0.574820452,EP300,NCOA1
563,1256,gene-gene,0.3865056779999999,EP300,NCOA3
563,1344,gene-gene,0.2444296,EP300,PCK1
563,1345,gene-gene,0.2460804632,EP300,PCK2
563,1365,gene-gene,0.214451634,EP300,PDK1
563,1624,gene-gene,0.264095494,EP300,RBPJ
563,1625,gene-gene,0.301657256,EP300,RBPJL
563,1687,gene-gene,0.622935172,EP300,RXRA
563,1688,gene-gene,0.6062627920000001,EP300,RXRB
563,1689,gene-gene,0.612975094,EP300,RXRG
563,1713,gene-gene,0.3286304622,EP300,SERPINE1
563,1740,gene-gene,0.2087906783999999,EP300,SIK1
563,1795,gene-gene,0.321455072,EP300,SP1
563,1811,gene-gene,0.376972468,EP300,STAT1
563,1812,gene-gene,0.452062086,EP300,STAT2
563,1813,gene-gene,0.206393658,EP300,STAT3
563,1814,gene-gene,0.30471817,EP300,STAT4
563,1815,gene-gene,0.2456182269999999,EP300,STAT5A
563,1816,gene-gene,0.287222914,EP300,STAT5B
563,1817,gene-gene,0.235652872,EP300,STAT6
563,1860,gene-gene,0.386707476,EP300,TEK
563,1866,gene-gene,0.2273004165,EP300,TFRC
563,1883,gene-gene,0.23968289,EP300,THRA
563,1884,gene-gene,0.2211664319999999,EP300,THRB
563,1968,gene-gene,0.374394866,EP300,VEGFA
563,1255,gene-gene,0.35049524,EP300,NCOA2
563,1517,gene-gene,0.2967939376,EP300,PRKACB
563,1518,gene-gene,0.2508713108,EP300,PRKACG
564,741,gene-gene,0.570199012,EPHA2,GRB2
564,953,gene-gene,0.5706391319999999,EPHA2,IRS1
564,1435,gene-gene,0.474079844,EPHA2,PLCB1
564,1436,gene-gene,0.579830658,EPHA2,PLCB2
564,1437,gene-gene,0.605188506,EPHA2,PLCB3
564,1438,gene-gene,0.564278962,EPHA2,PLCB4
564,1732,gene-gene,0.635735472,EPHA2,SHC1
564,1733,gene-gene,0.66532353,EPHA2,SHC2
564,1734,gene-gene,0.484088494,EPHA2,SHC3
564,1735,gene-gene,0.45909597,EPHA2,SHC4
564,571,gene-gene,0.551180472,EPHA2,EREG
564,605,gene-gene,0.3954779439999999,EPHA2,FGF1
564,606,gene-gene,0.511068974,EPHA2,FGF10
564,607,gene-gene,0.387174396,EPHA2,FGF17
564,608,gene-gene,0.4708974119999999,EPHA2,FGF18
564,609,gene-gene,0.290364904,EPHA2,FGF19
564,610,gene-gene,0.824149978,EPHA2,FGF2
564,611,gene-gene,0.5930354760000001,EPHA2,FGF20
564,612,gene-gene,0.4547376639999999,EPHA2,FGF21
564,613,gene-gene,0.508393078,EPHA2,FGF22
564,614,gene-gene,0.306598268,EPHA2,FGF23
564,615,gene-gene,0.52718766,EPHA2,FGF3
564,616,gene-gene,0.499399072,EPHA2,FGF4
564,617,gene-gene,0.545195396,EPHA2,FGF5
564,618,gene-gene,0.547039046,EPHA2,FGF6
564,619,gene-gene,0.641066846,EPHA2,FGF7
564,620,gene-gene,0.53827929,EPHA2,FGF8
564,621,gene-gene,0.528203908,EPHA2,FGF9
564,634,gene-gene,0.4260607819999999,EPHA2,FLT3LG
564,793,gene-gene,0.426413654,EPHA2,HGF
564,871,gene-gene,0.567352446,EPHA2,IGF1
564,873,gene-gene,0.634046074,EPHA2,IGF2
564,939,gene-gene,0.585841706,EPHA2,INS
564,1015,gene-gene,0.514690768,EPHA2,KITLG
564,1273,gene-gene,0.50701806,EPHA2,NGF
564,1316,gene-gene,0.586091298,EPHA2,NTF3
564,1317,gene-gene,0.4384498739999999,EPHA2,NTF4
564,1357,gene-gene,0.527389052,EPHA2,PDGFA
564,1358,gene-gene,0.455233908,EPHA2,PDGFB
564,1359,gene-gene,0.344888598,EPHA2,PDGFC
564,1360,gene-gene,0.361559756,EPHA2,PDGFD
564,1381,gene-gene,0.5546713719999999,EPHA2,PGF
564,1867,gene-gene,0.46220994,EPHA2,TGFA
564,1968,gene-gene,0.488210152,EPHA2,VEGFA
564,1969,gene-gene,0.526282422,EPHA2,VEGFB
564,1970,gene-gene,0.477281888,EPHA2,VEGFC
564,2019,drug-gene,1.0,EPHA2,Dasatinib
565,1362,gene-gene,0.408974508,EPO,PDGFRB
565,797,gene-gene,0.287379482,EPO,HIF1A
567,568,gene-gene,0.2635206038,ERBB2,ERBB3
567,569,gene-gene,0.3792934639999999,ERBB2,ERBB4
567,953,gene-gene,0.347836736,ERBB2,IRS1
567,1134,gene-gene,0.251025594,ERBB2,MAP2K1
567,1396,gene-gene,0.219528486,ERBB2,PIK3CA
567,1398,gene-gene,0.5372131259999999,ERBB2,PIK3CD
567,1400,gene-gene,0.382885492,ERBB2,PIK3R1
567,1401,gene-gene,0.214335004,ERBB2,PIK3R2
567,1402,gene-gene,0.369020912,ERBB2,PIK3R3
567,1443,gene-gene,0.486785978,ERBB2,PLCG1
567,1444,gene-gene,0.2839441159999999,ERBB2,PLCG2
567,1732,gene-gene,0.50528492,ERBB2,SHC1
567,1733,gene-gene,0.291657756,ERBB2,SHC2
567,1734,gene-gene,0.267481674,ERBB2,SHC3
567,1735,gene-gene,0.25114239,ERBB2,SHC4
567,571,gene-gene,0.2260148199999999,ERBB2,EREG
567,606,gene-gene,0.263863936,ERBB2,FGF10
567,607,gene-gene,0.36799128,ERBB2,FGF17
567,608,gene-gene,0.2244838805999999,ERBB2,FGF18
567,609,gene-gene,0.216544294,ERBB2,FGF19
567,610,gene-gene,0.595753632,ERBB2,FGF2
567,611,gene-gene,0.2945557079999999,ERBB2,FGF20
567,614,gene-gene,0.306441388,ERBB2,FGF23
567,615,gene-gene,0.343433588,ERBB2,FGF3
567,617,gene-gene,0.22056725634,ERBB2,FGF5
567,618,gene-gene,0.237377368,ERBB2,FGF6
567,619,gene-gene,0.264740424,ERBB2,FGF7
567,620,gene-gene,0.375465762,ERBB2,FGF8
567,621,gene-gene,0.265480778,ERBB2,FGF9
567,634,gene-gene,0.39094734,ERBB2,FLT3LG
567,690,gene-gene,0.2232923872,ERBB2,GDNF
567,741,gene-gene,0.313762076,ERBB2,GRB2
567,871,gene-gene,0.2043050074,ERBB2,IGF1
567,873,gene-gene,0.2577829,ERBB2,IGF2
567,939,gene-gene,0.3459590372,ERBB2,INS
567,1015,gene-gene,0.29727926,ERBB2,KITLG
567,1229,gene-gene,0.251810366,ERBB2,MST1
567,1273,gene-gene,0.309132854,ERBB2,NGF
567,1317,gene-gene,0.300453294,ERBB2,NTF4
567,1358,gene-gene,0.37914185,ERBB2,PDGFB
567,1359,gene-gene,0.3907684839999999,ERBB2,PDGFC
567,1381,gene-gene,0.260701922,ERBB2,PGF
567,1867,gene-gene,0.2423579796,ERBB2,TGFA
567,1968,gene-gene,0.2206438815999999,ERBB2,VEGFA
567,1969,gene-gene,0.323811264,ERBB2,VEGFB
567,1970,gene-gene,0.250803763,ERBB2,VEGFC
568,953,gene-gene,0.422939596,ERBB3,IRS1
568,1396,gene-gene,0.3435290504,ERBB3,PIK3CA
568,1397,gene-gene,0.2322247671999999,ERBB3,PIK3CB
568,1398,gene-gene,0.275238876,ERBB3,PIK3CD
568,1400,gene-gene,0.3713995128,ERBB3,PIK3R1
568,1401,gene-gene,0.359538146,ERBB3,PIK3R2
568,1443,gene-gene,0.226183108,ERBB3,PLCG1
568,1444,gene-gene,0.3267779832,ERBB3,PLCG2
568,1732,gene-gene,0.3842717439999999,ERBB3,SHC1
568,1733,gene-gene,0.320199454,ERBB3,SHC2
568,1734,gene-gene,0.385503778,ERBB3,SHC3
568,1735,gene-gene,0.3242528992,ERBB3,SHC4
568,571,gene-gene,0.338500546,ERBB3,EREG
568,605,gene-gene,0.321164374,ERBB3,FGF1
568,606,gene-gene,0.420565994,ERBB3,FGF10
568,607,gene-gene,0.2352892048,ERBB3,FGF17
568,609,gene-gene,0.212953846,ERBB3,FGF19
568,610,gene-gene,0.487125172,ERBB3,FGF2
568,612,gene-gene,0.2153493779999999,ERBB3,FGF21
568,613,gene-gene,0.2295111369999999,ERBB3,FGF22
568,614,gene-gene,0.2439813756,ERBB3,FGF23
568,615,gene-gene,0.2004089419999999,ERBB3,FGF3
568,618,gene-gene,0.212359308,ERBB3,FGF6
568,619,gene-gene,0.2593910924,ERBB3,FGF7
568,621,gene-gene,0.342513712,ERBB3,FGF9
568,741,gene-gene,0.2484059719999999,ERBB3,GRB2
568,793,gene-gene,0.2809632266,ERBB3,HGF
568,871,gene-gene,0.2923022914,ERBB3,IGF1
568,939,gene-gene,0.318290778,ERBB3,INS
568,1273,gene-gene,0.214135596,ERBB3,NGF
568,1317,gene-gene,0.2158672592,ERBB3,NTF4
568,1358,gene-gene,0.210897544,ERBB3,PDGFB
568,1360,gene-gene,0.210931771,ERBB3,PDGFD
568,1381,gene-gene,0.2091457055999999,ERBB3,PGF
568,1867,gene-gene,0.457070832,ERBB3,TGFA
568,1968,gene-gene,0.2684369279999999,ERBB3,VEGFA
568,1969,gene-gene,0.2127749179999999,ERBB3,VEGFB
568,1970,gene-gene,0.257907958,ERBB3,VEGFC
569,741,gene-gene,0.332999654,ERBB4,GRB2
569,953,gene-gene,0.39123448,ERBB4,IRS1
569,1396,gene-gene,0.374341211,ERBB4,PIK3CA
569,1397,gene-gene,0.425058386,ERBB4,PIK3CB
569,1398,gene-gene,0.208069076,ERBB4,PIK3CD
569,1400,gene-gene,0.382928866,ERBB4,PIK3R1
569,1401,gene-gene,0.40086962,ERBB4,PIK3R2
569,1402,gene-gene,0.3525051999999999,ERBB4,PIK3R3
569,1443,gene-gene,0.315742136,ERBB4,PLCG1
569,1444,gene-gene,0.309145574,ERBB4,PLCG2
569,1732,gene-gene,0.36797019,ERBB4,SHC1
569,1733,gene-gene,0.344974988,ERBB4,SHC2
569,1734,gene-gene,0.299286327,ERBB4,SHC3
569,1735,gene-gene,0.280820632,ERBB4,SHC4
569,1815,gene-gene,0.335610538,ERBB4,STAT5A
569,1816,gene-gene,0.4679122559999999,ERBB4,STAT5B
569,571,gene-gene,0.44121343,ERBB4,EREG
569,605,gene-gene,0.2635445099999999,ERBB4,FGF1
569,606,gene-gene,0.276202504,ERBB4,FGF10
569,607,gene-gene,0.245131004,ERBB4,FGF17
569,608,gene-gene,0.351332014,ERBB4,FGF18
569,609,gene-gene,0.3720495279999999,ERBB4,FGF19
569,610,gene-gene,0.695250834,ERBB4,FGF2
569,611,gene-gene,0.2801997,ERBB4,FGF20
569,612,gene-gene,0.2103970554,ERBB4,FGF21
569,613,gene-gene,0.294361728,ERBB4,FGF22
569,614,gene-gene,0.2864679719999999,ERBB4,FGF23
569,616,gene-gene,0.263419508,ERBB4,FGF4
569,617,gene-gene,0.3517073599999999,ERBB4,FGF5
569,618,gene-gene,0.360990486,ERBB4,FGF6
569,619,gene-gene,0.382147894,ERBB4,FGF7
569,620,gene-gene,0.3072474879999999,ERBB4,FGF8
569,621,gene-gene,0.284525084,ERBB4,FGF9
569,634,gene-gene,0.22834056,ERBB4,FLT3LG
569,690,gene-gene,0.258740262,ERBB4,GDNF
569,793,gene-gene,0.2692194588,ERBB4,HGF
569,871,gene-gene,0.279844354,ERBB4,IGF1
569,873,gene-gene,0.2761869252,ERBB4,IGF2
569,939,gene-gene,0.243299404,ERBB4,INS
569,1229,gene-gene,0.300555098,ERBB4,MST1
569,1273,gene-gene,0.215869592,ERBB4,NGF
569,1313,gene-gene,0.293883317,ERBB4,NRG3
569,1316,gene-gene,0.233580464,ERBB4,NTF3
569,1317,gene-gene,0.202252344,ERBB4,NTF4
569,1357,gene-gene,0.335374104,ERBB4,PDGFA
569,1358,gene-gene,0.3235099928,ERBB4,PDGFB
569,1359,gene-gene,0.327780992,ERBB4,PDGFC
569,1381,gene-gene,0.378200074,ERBB4,PGF
569,1867,gene-gene,0.35638213,ERBB4,TGFA
569,1968,gene-gene,0.205790204,ERBB4,VEGFA
569,1970,gene-gene,0.322129172,ERBB4,VEGFC
571,622,gene-gene,0.321935248,EREG,FGFR1
571,623,gene-gene,0.49612127,EREG,FGFR2
571,624,gene-gene,0.248291188,EREG,FGFR3
571,625,gene-gene,0.2019646072,EREG,FGFR4
571,632,gene-gene,0.223929774,EREG,FLT1
571,635,gene-gene,0.238143238,EREG,FLT4
571,872,gene-gene,0.3543610424,EREG,IGF1R
571,942,gene-gene,0.261676412,EREG,INSR
571,1010,gene-gene,0.273701186,EREG,KDR
571,1014,gene-gene,0.531314838,EREG,KIT
571,1274,gene-gene,0.2234635628,EREG,NGFR
571,1318,gene-gene,0.2503358468,EREG,NTRK1
571,1319,gene-gene,0.3009653412,EREG,NTRK2
571,1362,gene-gene,0.471038574,EREG,PDGFRB
572,573,gene-gene,0.806700846,ESR1,ESR2
572,640,gene-gene,0.582049548,ESR1,FOS
572,990,gene-gene,0.53677603,ESR1,JUN
572,1021,gene-gene,0.438657422,ESR1,KRT10
572,1022,gene-gene,0.6147946839999999,ESR1,KRT12
572,1023,gene-gene,0.71773238,ESR1,KRT13
572,1024,gene-gene,0.590962408,ESR1,KRT14
572,1025,gene-gene,0.503093966,ESR1,KRT15
572,1026,gene-gene,0.38369158,ESR1,KRT16
572,1027,gene-gene,0.5354316960000001,ESR1,KRT17
572,1028,gene-gene,0.7391871799999999,ESR1,KRT18
572,1029,gene-gene,0.598735914,ESR1,KRT19
572,1030,gene-gene,0.610184164,ESR1,KRT20
572,1031,gene-gene,0.608984592,ESR1,KRT23
572,1032,gene-gene,0.565914938,ESR1,KRT24
572,1033,gene-gene,0.488289246,ESR1,KRT25
572,1034,gene-gene,0.500339324,ESR1,KRT26
572,1035,gene-gene,0.467567048,ESR1,KRT27
572,1036,gene-gene,0.497635666,ESR1,KRT28
572,1037,gene-gene,0.477103226,ESR1,KRT31
572,1038,gene-gene,0.367266998,ESR1,KRT32
572,1039,gene-gene,0.53731953,ESR1,KRT33A
572,1040,gene-gene,0.489334744,ESR1,KRT33B
572,1041,gene-gene,0.51532097,ESR1,KRT34
572,1042,gene-gene,0.476240518,ESR1,KRT35
572,1043,gene-gene,0.557237164,ESR1,KRT36
572,1044,gene-gene,0.6919433159999999,ESR1,KRT37
572,1045,gene-gene,0.5231267639999999,ESR1,KRT38
572,1046,gene-gene,0.5233035559999999,ESR1,KRT39
572,1047,gene-gene,0.576856622,ESR1,KRT40
572,1048,gene-gene,0.483760134,ESR1,KRT9
572,1254,gene-gene,0.6526249319999999,ESR1,NCOA1
572,1256,gene-gene,0.591621016,ESR1,NCOA3
572,1383,gene-gene,0.882698388,ESR1,PGR
572,1602,gene-gene,0.725749664,ESR1,RARA
572,1795,gene-gene,0.6696364499999999,ESR1,SP1
572,1801,gene-gene,0.68158011,ESR1,SRC
572,1865,gene-gene,0.502360902,ESR1,TFF1
572,1867,gene-gene,0.450708398,ESR1,TGFA
572,1158,gene-gene,0.3691445439999999,ESR1,MAPK1
572,1165,gene-gene,0.45542341,ESR1,MAPK3
572,1255,gene-gene,0.57721656,ESR1,NCOA2
572,1811,gene-gene,0.431954918,ESR1,STAT1
572,1813,gene-gene,0.5531917099999999,ESR1,STAT3
572,1815,gene-gene,0.528885112,ESR1,STAT5A
572,1816,gene-gene,0.941165606,ESR1,STAT5B
572,2022,drug-gene,1.0,ESR1,Fulvestrant
572,2026,drug-gene,1.0,ESR1,Mitotane
573,640,gene-gene,0.4290519439999999,ESR2,FOS
573,990,gene-gene,0.28288701,ESR2,JUN
573,1021,gene-gene,0.33695881,ESR2,KRT10
573,1022,gene-gene,0.234821447,ESR2,KRT12
573,1023,gene-gene,0.3233252072,ESR2,KRT13
573,1024,gene-gene,0.3263433599999999,ESR2,KRT14
573,1025,gene-gene,0.36493429,ESR2,KRT15
573,1026,gene-gene,0.495099682,ESR2,KRT16
573,1027,gene-gene,0.2723839224,ESR2,KRT17
573,1028,gene-gene,0.434066028,ESR2,KRT18
573,1029,gene-gene,0.297143814,ESR2,KRT19
573,1030,gene-gene,0.28778683,ESR2,KRT20
573,1032,gene-gene,0.26280756,ESR2,KRT24
573,1033,gene-gene,0.386115018,ESR2,KRT25
573,1034,gene-gene,0.2943464212,ESR2,KRT26
573,1035,gene-gene,0.378694608,ESR2,KRT27
573,1036,gene-gene,0.3440221,ESR2,KRT28
573,1037,gene-gene,0.3710094192,ESR2,KRT31
573,1038,gene-gene,0.438958992,ESR2,KRT32
573,1039,gene-gene,0.2889747708,ESR2,KRT33A
573,1041,gene-gene,0.2711430019999999,ESR2,KRT34
573,1042,gene-gene,0.206896714,ESR2,KRT35
573,1043,gene-gene,0.36283527,ESR2,KRT36
573,1044,gene-gene,0.303033216,ESR2,KRT37
573,1045,gene-gene,0.2539715059999999,ESR2,KRT38
573,1046,gene-gene,0.32621507,ESR2,KRT39
573,1047,gene-gene,0.329872778,ESR2,KRT40
573,1048,gene-gene,0.40800783,ESR2,KRT9
573,1254,gene-gene,0.553646364,ESR2,NCOA1
573,1256,gene-gene,0.28456393,ESR2,NCOA3
573,1383,gene-gene,0.483001502,ESR2,PGR
573,1602,gene-gene,0.449315786,ESR2,RARA
573,1795,gene-gene,0.2723009779999999,ESR2,SP1
573,1801,gene-gene,0.4897626039999999,ESR2,SRC
573,1865,gene-gene,0.385405248,ESR2,TFF1
573,1867,gene-gene,0.294123873,ESR2,TGFA
573,1158,gene-gene,0.254070294,ESR2,MAPK1
573,1165,gene-gene,0.331020586,ESR2,MAPK3
573,1255,gene-gene,0.2935730432,ESR2,NCOA2
573,1811,gene-gene,0.356315654,ESR2,STAT1
573,1813,gene-gene,0.297970252,ESR2,STAT3
573,1815,gene-gene,0.448086216,ESR2,STAT5A
573,1816,gene-gene,0.5358385099999999,ESR2,STAT5B
575,1165,gene-gene,0.3490556489999999,ETS1,MAPK3
583,1436,gene-gene,0.213911212,F2R,PLCB2
583,1437,gene-gene,0.417184442,F2R,PLCB3
583,1438,gene-gene,0.2000909246,F2R,PLCB4
585,990,gene-gene,0.3084455308,F3,JUN
585,1268,gene-gene,0.390248344,F3,NFKB1
585,1631,gene-gene,0.2618076866,F3,RELA
586,1687,gene-gene,0.564016116,FABP1,RXRA
586,1688,gene-gene,0.37561091,FABP1,RXRB
586,1689,gene-gene,0.4554739,FABP1,RXRG
587,1463,gene-gene,0.331440456,FABP3,PPARD
587,1687,gene-gene,0.5568192959999999,FABP3,RXRA
587,1688,gene-gene,0.675214892,FABP3,RXRB
587,1689,gene-gene,0.502172108,FABP3,RXRG
588,1464,gene-gene,0.3387203079999999,FABP4,PPARG
588,1687,gene-gene,0.3717905179999999,FABP4,RXRA
588,1688,gene-gene,0.6046246,FABP4,RXRB
588,1689,gene-gene,0.5297371479999999,FABP4,RXRG
590,1462,gene-gene,0.274888906,FADS2,PPARA
590,1687,gene-gene,0.546762138,FADS2,RXRA
590,1688,gene-gene,0.532906474,FADS2,RXRB
590,1689,gene-gene,0.558452822,FADS2,RXRG
591,1801,gene-gene,0.6658857859999999,FARP2,SRC
601,602,gene-gene,0.2385381346,FCER1A,FCER1G
601,657,gene-gene,0.360071032,FCER1A,FYN
601,1228,gene-gene,0.2494050259999999,FCER1A,MS4A2
601,1830,gene-gene,0.2327165739999999,FCER1A,SYK
602,657,gene-gene,0.320878498,FCER1G,FYN
602,1830,gene-gene,0.21195622,FCER1G,SYK
602,1126,gene-gene,0.410569982,FCER1G,LYN
605,622,gene-gene,0.224332742,FGF1,FGFR1
605,623,gene-gene,0.447256688,FGF1,FGFR2
605,625,gene-gene,0.224931886,FGF1,FGFR4
605,632,gene-gene,0.275351204,FGF1,FLT1
605,633,gene-gene,0.291492476,FGF1,FLT3
605,635,gene-gene,0.460752978,FGF1,FLT4
605,872,gene-gene,0.2781418732,FGF1,IGF1R
605,942,gene-gene,0.421591562,FGF1,INSR
605,1010,gene-gene,0.320845246,FGF1,KDR
605,1014,gene-gene,0.471838834,FGF1,KIT
605,1205,gene-gene,0.37039865,FGF1,MET
605,1230,gene-gene,0.251765698,FGF1,MST1R
605,1318,gene-gene,0.29345282,FGF1,NTRK1
605,1361,gene-gene,0.26571595,FGF1,PDGFRA
605,1362,gene-gene,0.553604126,FGF1,PDGFRB
605,1860,gene-gene,0.221611996,FGF1,TEK
606,622,gene-gene,0.3235845,FGF10,FGFR1
606,623,gene-gene,0.684818578,FGF10,FGFR2
606,624,gene-gene,0.315623402,FGF10,FGFR3
606,625,gene-gene,0.249092402,FGF10,FGFR4
606,632,gene-gene,0.240966876,FGF10,FLT1
606,633,gene-gene,0.33687461,FGF10,FLT3
606,635,gene-gene,0.529741224,FGF10,FLT4
606,872,gene-gene,0.200228564,FGF10,IGF1R
606,942,gene-gene,0.336966296,FGF10,INSR
606,1010,gene-gene,0.277985756,FGF10,KDR
606,1014,gene-gene,0.417672298,FGF10,KIT
606,1230,gene-gene,0.478734716,FGF10,MST1R
606,1274,gene-gene,0.209733294,FGF10,NGFR
606,1318,gene-gene,0.309981328,FGF10,NTRK1
606,1319,gene-gene,0.2271431874,FGF10,NTRK2
606,1320,gene-gene,0.224944352,FGF10,NTRK3
606,1361,gene-gene,0.307352242,FGF10,PDGFRA
606,1362,gene-gene,0.588713248,FGF10,PDGFRB
606,1634,gene-gene,0.274161178,FGF10,RET
606,1860,gene-gene,0.220045914,FGF10,TEK
607,623,gene-gene,0.52229231,FGF17,FGFR2
607,624,gene-gene,0.306870398,FGF17,FGFR3
607,625,gene-gene,0.237611746,FGF17,FGFR4
607,632,gene-gene,0.337957028,FGF17,FLT1
607,633,gene-gene,0.356004234,FGF17,FLT3
607,872,gene-gene,0.325291404,FGF17,IGF1R
607,942,gene-gene,0.3823229099999999,FGF17,INSR
607,1010,gene-gene,0.3317777134,FGF17,KDR
607,1014,gene-gene,0.4123294839999999,FGF17,KIT
607,1205,gene-gene,0.296304538,FGF17,MET
